,vm3,dl2v,va2,va4,dp1m,dm1,dm2,dm3,dm4,vm2,d,da1,da2,da3,da4l,da4m,dc1,dc2,dc3,dc4,dl1,dl2d,dl3,dl4,dl5,dm5,dm6,dp1l,v,va1d,va1v,va3,va5,va6,va7l,va7m,vc1,vc2,vc3l,vc3m,vc4,vc5,vl1,vl2a,vl2p,vm1,vm4,vm5d,vm5v,vm7d,vm7v
vm3,-0.019675306961788194,-0.47234797629796577,-0.6890104087448214,-0.46822535355475253,-0.05352243596641675,0.7813966784070991,-0.6202630318205385,1.70271748453892,-0.4458005948257664,2.7114003228556385,0.6958510027101171,0.2349292076273924,-0.1935252382615126,-0.26148818018424763,-0.3434007118770205,-0.3277789277144848,-1.0508968234853928,-0.6994326667794154,0.14235645149547338,-0.6285974603368525,-0.9441981863363549,1.0878115951813225,-0.5717993764485682,-0.33619084871649535,-0.6654828690907146,-0.6950080200415113,2.1656967554082023,-0.5851017094219169,0.0,0.648493767065351,0.9971945358212944,0.4351309779045056,-0.7142011626172099,0.6002275850387041,-0.5599410493514407,-0.6636786770228033,-0.5496884330191534,-0.44678420164626953,0.45120818572359606,-0.6240839672530676,-0.6693494177775753,-0.6616268218174199,-0.3387119051861529,-0.5746594208558936,-0.6333421215043695,-0.5206465406436794,0.9607689228305141,0.5672756614480852,-0.7029227946215035,-0.6370707785072282,-0.5278952759648418
dl2v,-0.47234797629796577,-0.09777658518892285,-0.8131622968585881,-0.5208213156885891,-0.34921326397192826,-0.8195988619413292,0.7663008834272735,-0.48872760320359904,-0.5159531474439815,-0.700048251968611,1.6752022288670703,0.854730975231992,-0.20170141995959648,3.5118845842842363,-0.42782232510988527,2.269842314036777,-1.228146885833368,0.2943376599985895,-0.13723396625546924,0.6875921263301336,-0.18343279702561377,2.318805347723452,-0.6429293046401825,-0.40366347064983765,-0.8207297573822758,0.512504950392938,-0.7495625679624573,2.138503130756353,0.0,0.34479084412364275,0.6996737849132533,-0.9144410575075678,0.37875354374913195,-0.8760165733738031,2.4975460072530447,-0.7758477924895594,-0.6593891932810025,-0.5212145598559264,-0.8896711518421462,-0.7982898316082855,1.5479749400731042,0.683528726353853,-0.4191184436505913,-0.6392834020566921,-0.7550207585088574,-0.5773502691896243,0.574056212862956,2.670479226320887,-0.7937138220800002,-0.7576385343371882,-0.6046600060142077
va2,-0.6890104087448214,-0.8131622968585881,-0.009620235900249156,2.0561199275658586,1.6705081633369363,1.8018026639559162,-0.9159165030633221,-0.6677016526556869,2.2025823412560768,2.3523748140348837,-0.1783889978421094,0.12138342869511141,-0.2550147534061228,-0.3692866998165078,-0.5321819785996875,-0.5472234342484,-0.9383243264957177,-0.2716890112567725,-0.696923925921071,0.11510641406836228,-0.7676207820994917,0.24614280971273933,-0.8599944075562709,-0.5394204343822994,0.8033612863070979,2.722278542031083,0.033817137880903264,0.26220018890073704,0.0,0.6300736079639476,-0.947530929484055,-0.4635878511753511,-0.22680660470449515,1.548452349678854,0.23818785447845328,0.9831904083296756,1.5240088450662312,0.7693053575798582,0.4804064323938659,-0.9666611290868473,-1.1065018243848797,0.13265921610059822,-0.5422310063120009,-0.8610433814534633,0.018679238984147063,0.5959042287616767,-1.0149256778983629,-0.2652434442217485,-0.12921446922459787,-0.976861869092375,0.536049557094245
va4,-0.46822535355475253,-0.5208213156885891,2.0561199275658586,-0.08497881733679427,-0.06612934001264142,-0.6979720373244729,-0.5537597090181425,-0.4200840252084049,3.868400344658887,1.0151552315724164,-0.7351720708230558,0.20402996256679135,-0.17281816283231655,-0.2786526973368151,-0.3812075413083083,-0.3609785845408852,-1.0518235790704746,-0.7213592507277037,0.20466046270888621,-0.6359987280038186,-0.9609598436116193,-0.5622661259401692,-0.6452613796961398,2.7750723499226533,-0.718479952878395,-0.6944158975248087,-0.6922804861784683,-0.6088032088058644,0.0,-0.7525454784101178,-0.6258858181799073,-0.8453286587127926,-0.7243885314000554,-0.7913703248690328,-0.5890985586152307,0.7988602372312587,-0.5923035248611601,1.8465250670358633,-0.7794051652287424,0.8418286365174337,2.0606623583682633,2.604719311316102,2.4603336410476087,-0.5608895911072608,0.7930968182286285,-0.5045881079126396,-0.6573595244406443,-0.7674698737941772,-0.7077480235501825,-0.6521177265582553,-0.5388159060803258
dp1m,-0.05352243596641675,-0.34921326397192826,1.6705081633369363,-0.06612934001264142,0.2731521950127481,0.9883842045660118,-0.6732848371278144,1.096359108059692,1.9000221169406075,-1.3913017034132698,-0.35657414838925705,0.42087539524910655,-0.3841768622400486,-0.5766874340378941,0.513834995538705,0.5410141089625586,-0.7342154779310669,-1.6660508880220526,-1.1786305446981402,0.6792079848175684,-0.3981519534762258,-1.3509659976344022,1.02511422066654,-0.8076451041855612,0.16188403745691246,2.2502102113126465,0.5337614702763286,0.9219439068788355,0.0,-0.5768953043678327,0.6411602149509594,1.3153251936606754,0.8083703726441992,-0.5777446412315689,-0.5071617963984824,-0.8531629971653407,1.1926885872316981,-1.0803471356701968,-0.6497999677068048,2.628642362916456,0.13015809653622604,0.671862002026632,0.49732548030464185,-0.5732879477107113,1.7677550243605478,0.6598034251678153,-0.7456652047067511,-0.5456647872318111,-0.9770701290667869,-0.1497049020435528,-1.200899057975556
dm1,0.7813966784070991,-0.8195988619413292,1.8018026639559162,-0.6979720373244729,0.9883842045660118,-0.020909608765016248,0.1930945663318806,0.8205929673598669,0.6944180674487807,0.2179412121659452,-1.0609713916341257,-0.6132665461225626,3.923593080282761,-0.34218401794448694,-0.5749332509987949,-0.5503478111797138,-1.5974985676682063,-0.23093517497292468,-1.3816950009622069,1.1839264557221347,-0.7688405526407583,0.3183829265550581,-0.8577693060239995,-0.5382948951477106,-1.116954820086343,4.799931709182745,1.8820679727035898,2.3992287197373146,0.0,-1.1727450571859837,-0.922605575251936,-0.43483771023402934,-0.19756050731077804,-1.0934279789566874,-0.887353438877197,-0.9970112874637025,0.37325445134507823,0.7366377987557197,1.424102330928231,0.060845543573612666,-1.0817223370203737,-0.9805768548558501,-0.49058506175397837,-0.9078921542903255,-1.0192636196845692,3.418930060792271,-0.9696984901165181,-1.1816128297649762,0.7501462397162395,1.1063511616247226,1.7451480418175025
dm2,-0.6202630318205385,0.7663008834272735,-0.9159165030633221,-0.5537597090181425,-0.6732848371278144,0.1930945663318806,-0.127354879314879,1.290638232487793,-0.5845631254092475,0.4373145062642297,-0.9251101994345328,-1.1520720290609865,-0.2041241452319312,-0.31706966257362673,-0.4744763360828468,-0.5067309691198921,0.018603137878681165,-1.0222514324573522,-1.2184057496209495,0.34874635875292553,-0.5422984727148231,-0.749011793525983,-0.77502207946745,-0.45154871944521935,0.17309692896316545,0.1764795015555441,2.5008002806078697,2.921221672018284,0.0,2.038937903275325,-0.830722585761858,-0.19738755208484843,-1.0021250649630031,-1.0364579347724459,-0.7654703032141216,-0.8773569296622874,2.041851818937637,-0.6335387746055898,0.8579437744477431,0.285810872188594,-0.9569426673946744,0.3828714088951981,-0.4338417804194399,-0.7947906991751803,-0.8548319021281612,-0.6514141499428447,-0.8505355171086083,-0.08289071869135926,0.05209511488907263,0.3179552617391609,2.059790496951315
dm3,1.70271748453892,-0.48872760320359904,-0.6677016526556869,-0.4200840252084049,1.096359108059692,0.8205929673598669,1.290638232487793,-0.08605415999980603,-0.4113946565323547,-0.5640690013343411,-0.675533402001902,-0.8353794738370548,7.389552213373761,-0.23891934294085604,-0.2922331474376548,-0.301560990376407,0.9961060067309354,-0.665253249123765,-0.8690498350366593,1.1691249132183668,0.24129274072441584,-0.5357870240743507,-0.5138324940811495,-0.33181333757371867,-0.6836077679986862,0.8513945406285854,-0.6317170541254383,1.192956888937419,0.0,0.7184799528783943,-0.5817454321098922,-0.7792577475608328,-0.6918492150707998,0.6426425523190212,-0.5378562986241883,-0.634186464145241,-0.5149434037382205,-0.4191184436505913,1.9226483467988966,-0.5897630040362516,-0.6908317598634576,-0.549280897311938,-0.30429030972508964,-0.5388159060803256,0.9559834543047339,-0.46946855975395685,-0.5472109965037294,-0.7058996824646357,-0.6822496118333681,-0.6057137287289304,-0.47755578298905804
dm4,-0.4458005948257664,-0.5159531474439815,2.2025823412560768,3.868400344658887,1.9000221169406075,0.6944180674487807,-0.5845631254092475,-0.4113946565323547,-0.050456962175744906,-0.633147132523684,-0.7440331308945544,0.21890965279890137,-0.20145154833543433,-0.20762474849945395,2.4247483367932405,-0.3858718165706454,-1.0792200519530544,0.5960596122318181,1.334796021736946,-0.652400122985334,-0.9763325672977141,-0.5784344481334636,-0.6119347987145952,-0.3457487984373141,-0.680883993176893,0.702922794621507,0.8260038440480565,-0.6257824200876313,0.0,-0.7359845077245318,0.9547188293624753,-0.8629625469193134,0.5708488650733986,-0.7507979059718743,-0.603421361561491,0.749149906680264,-0.5176252899525245,1.862440492355504,0.43049068592291867,-0.6307252057423204,2.023487002190419,-0.6444217935997667,-0.35233429997104526,-0.6109078951305125,0.787369954720786,-0.4621831600802268,-0.6253800697928985,-0.7559770637107941,-0.7129616570619213,-0.6522857071504476,-0.5393918191705522
vm2,2.7114003228556385,-0.700048251968611,2.3523748140348837,1.0151552315724164,-1.3913017034132698,0.2179412121659452,0.4373145062642297,-0.5640690013343411,-0.633147132523684,-0.0550401715879161,-0.8778920864340743,0.5919003475405304,-0.24183780852147654,-0.3502417502402929,-0.4838856133697023,-0.4823557099257292,0.05928403560337079,-0.9797234263562485,-0.4082482904638631,-0.8430320812480678,0.34544086116173056,1.7886174146396103,-0.7636952071291362,-0.4426589703030453,-0.9321777421506858,0.20838991258532813,1.5075398524337855,-0.760187322121998,0.0,1.0387664080124943,-0.7985883528056091,0.6858574297468835,0.035738211491896696,0.0229031980745187,-0.7353867176518754,0.2906924461966614,-0.7134542911553642,-0.5913405883648835,-1.0268668460391583,1.4878077451400338,-0.8860527125984412,2.8057127097270254,-0.46485783690492244,-0.7725089936075955,-0.9057529185791036,-0.6851621258507263,-0.8682790932644554,2.1060569785541974,1.2500104424849219,-0.9054230421307561,0.7057322696754608
d,0.6958510027101171,1.6752022288670703,-0.1783889978421094,-0.7351720708230558,-0.35657414838925705,-1.0609713916341257,-0.9251101994345328,-0.675533402001902,-0.7440331308945544,-0.8778920864340743,0.047873189193981515,2.3055252767176975,-0.29963187702999106,-0.3600613850858229,1.2992311172117441,1.3335671850006843,0.14909870628816524,0.6215763821574434,-0.06411123622759977,-0.9606024008889608,0.5295361965373508,-0.8759504032387496,-0.9277438313678764,-0.5463551570858451,2.4433146493751225,0.7916213076997444,-1.034118853657084,0.17415970123376215,0.0,-0.3141437485149507,0.0919586785080407,0.287680400871002,-0.30835263444353017,0.5284796025489787,2.3945414950055106,1.835017649962452,-0.8474038697494929,-0.6595575120547457,-0.4074330326389914,0.033682045302598704,-0.19816479849635962,1.061080818305093,-0.56359424292959,-0.9214842859693492,1.9252952701487662,-0.7586999934671452,3.9127050113467607,0.5497386273325973,-1.0374034398184078,-1.033233180259837,0.36380343755449807
da1,0.2349292076273924,0.854730975231992,0.12138342869511141,0.20402996256679135,0.42087539524910655,-0.6132665461225626,-1.1520720290609865,-0.8353794738370548,0.21890965279890137,0.5919003475405304,2.3055252767176975,0.1395442080789456,-0.31896958980490003,-0.4728130394070637,0.7483113108695155,0.9112078566518056,-1.1189187878129772,-0.7261147333589888,-0.10466531535858863,-0.36137675466665176,-0.31738006321290413,-0.27818675317947666,-1.1472185047404486,-0.7088507226821364,-1.3886979563653343,-0.6754936710827983,-1.3357727504442276,-0.28208210175613685,0.0,1.9262397509677247,1.3855483491838256,-1.6218839257087712,0.6628063607534704,-0.11262021805899647,1.5558633681035614,0.9981629388981075,-1.0104394316613063,0.18910632655764123,0.45089522034408275,0.39497851216243834,0.7403308147065335,1.1982646169243045,-0.6498242800665305,0.6604382987120695,-0.5954880391810591,0.061416637427425626,1.9277263893660022,-0.09279953566732867,1.4745210747254531,-0.41565127948157937,-1.0494387004027836
da2,-0.1935252382615126,-0.20170141995959648,-0.2550147534061228,-0.17281816283231655,-0.3841768622400486,3.923593080282761,-0.2041241452319312,7.389552213373761,-0.20145154833543433,-0.24183780852147654,-0.29963187702999106,-0.31896958980490003,0.007208642322762447,-0.08980265101338715,-0.14346334579607603,-0.1234035104684582,-0.416420737545745,-0.285709555514998,-0.3250796882266582,4.2699324622672234,-0.3942971929934295,-0.18703583961131787,-0.19628247940834798,-0.11020775375559659,-0.2616165426451116,-0.2509362772627076,-0.24868532632824547,-0.23199469845727214,0.0,-0.26750560626987346,-0.2070012763252169,-0.26012141833277863,-0.2992250252045812,-0.2765647579422349,-0.20436564947534866,-0.25816911417308386,-0.22454435656953453,-0.1669896403118589,-0.3336494132912845,-0.23437535321350964,-0.26962548069210673,-0.2371893043161394,-0.12011416270764061,-0.23718930431613863,-0.2443280999328847,-0.2070012763252169,-0.2464188918732395,-0.27527560420488106,-0.24881287841341793,-0.22717430935012828,-0.20145154833543236
da3,-0.26148818018424763,3.5118845842842363,-0.3692866998165078,-0.2786526973368151,-0.5766874340378941,-0.34218401794448694,-0.31706966257362673,-0.23891934294085604,-0.20762474849945395,-0.3502417502402929,-0.3600613850858229,-0.4728130394070637,-0.08980265101338715,-0.06228832254397998,-0.18504537000090096,5.330603377004357,-0.5535892074846654,-0.4279419754239541,-0.5011822828170359,-0.3547902505872544,-0.53794861959273,3.1419149129419486,-0.34069257193462144,-0.20170141995959662,2.0556325285588763,-0.3803252133473466,-0.3779177732533196,-0.3050261832617699,0.0,-0.4280933486795152,2.576848494217972,-0.4338417804194417,2.0469547510800425,-0.3926185267029723,-0.3416667271943638,-0.3845829718408012,-0.310503750426307,-0.23952222949901153,-0.44844242676271234,-0.33616181379158655,-0.39629762281728537,-0.3528219742163302,-0.2043656494753476,-0.3066511127049077,-0.34669076253875725,-0.2531721631939926,-0.3481392951888316,-0.4003640897146243,-0.36246075291070096,-0.38599348441464976,-0.2650417510351708
da4l,-0.3434007118770205,-0.42782232510988527,-0.5321819785996875,-0.3812075413083083,0.513834995538705,-0.5749332509987949,-0.4744763360828468,-0.2922331474376548,2.4247483367932405,-0.4838856133697023,1.2992311172117441,0.7483113108695155,-0.14346334579607603,-0.18504537000090096,-0.0809734848923343,-0.28679449480609515,-0.8582246988673221,-0.5910251941238414,-0.6978712660368754,-0.5043340918293457,-0.7271571452132325,-0.43131273155007693,-0.45654846183591535,-0.259429880705342,-0.5698373424311585,-0.5702566732674602,-0.5164569693383276,-0.4263353818011491,0.0,-0.5358510549711201,1.5625518097051467,0.9858704782529147,1.2643019011953167,-0.5364312845781799,-0.41077237415989454,-0.5114769777525466,-0.41584736277482004,-0.34528970817191446,-0.5833172358206163,-0.46943836817788964,-0.5491385419637075,-0.47253726792795725,3.2398377334215667,-0.4223020888591835,1.5270932269961952,-0.40874126294655827,-0.4905597219774613,-0.5881952289947633,-0.5561165319963554,-0.48797973417080037,-0.41665180081764785
da4m,-0.3277789277144848,2.269842314036777,-0.5472234342484,-0.3609785845408852,0.5410141089625586,-0.5503478111797138,-0.5067309691198921,-0.301560990376407,-0.3858718165706454,-0.4823557099257292,1.3335671850006843,0.9112078566518056,-0.1234035104684582,5.330603377004357,-0.28679449480609515,-0.05889449514466684,-0.8383346121187815,-0.5135422601433627,-0.7187083402581841,-0.49815272054397847,-0.7514475980258946,1.807015805810507,-0.4568166876907154,-0.28103125619157493,-0.5170577996692602,-0.5350049421083384,-0.5129701525319645,1.8429125008831488,0.0,-0.5889487938166456,-0.46735956484585,-0.5980965256158588,1.3122588473882186,-0.5526748284167454,-0.4360046475202891,1.4082757380234048,-0.39372736441257045,-0.345197361111915,-0.5835437680687547,1.560424582310642,-0.5686205548985515,-0.47583095143088505,-0.2505413427410288,-0.4470454480008029,-0.5040126126810508,-0.4065526996499056,1.4611354553650775,1.174144068463449,1.3815790895759505,-0.5063022146336763,-0.37441959306631656
dc1,-1.0508968234853928,-1.228146885833368,-0.9383243264957177,-1.0518235790704746,-0.7342154779310669,-1.5974985676682063,0.018603137878681165,0.9961060067309354,-1.0792200519530544,0.05928403560337079,0.14909870628816524,-1.1189187878129772,-0.416420737545745,-0.5535892074846654,-0.8582246988673221,-0.8383346121187815,0.3274719932246764,0.011872834332814034,-0.7655742700538449,0.664736127533639,0.938321126981722,-1.3347048544201616,3.1764280635462256,2.89263883213977,0.13871791965923397,-0.3409424246288776,-1.579248359461931,-1.3764751542186493,0.0,-1.7821603811483562,-0.7382539506117327,-1.4369731963258212,2.900046148481775,-0.048095855268461996,0.1342131797366458,0.9651721031981367,-0.48190526648934273,-0.12388071446457802,2.10547418356623,1.26061729559816,1.3854416176989408,1.2629947384461113,-0.788625592742379,-0.6502247350101171,1.574212390398857,1.435704942271444,1.8332450592219842,2.3250934121391946,-1.1201928773707939,-0.812741932873192,-0.3814602381951472
dc2,-0.6994326667794154,0.2943376599985895,-0.2716890112567725,-0.7213592507277037,-1.6660508880220526,-0.23093517497292468,-1.0222514324573522,-0.665253249123765,0.5960596122318181,-0.9797234263562485,0.6215763821574434,-0.7261147333589888,-0.285709555514998,-0.4279419754239541,-0.5910251941238414,-0.5135422601433627,0.011872834332814034,-0.06791394505908384,1.8070752313370348,-0.03406295786663609,-1.5574907069327295,0.1964031302282374,1.1551867065192352,-0.5707211084545499,1.4186041055609382,-1.0760814543836283,-0.15378928962175792,-0.9472587208228193,0.0,-0.3607419118635077,-1.0303409235516532,0.8724100903534548,-1.1664477433381155,0.4126420157611686,-0.9750097998926466,-1.0882484521032476,-0.8585602864539392,0.5947777029943543,-0.47539318020877247,0.8471401874614661,-0.2944518833141269,-0.02187440770560837,-0.5671538890235929,1.2608373546887441,0.7655857410264454,-0.8084685713951687,0.001011702773084586,-1.267723543501903,1.5009470678757808,1.9441683551891518,1.4343202301830338
dc3,0.14235645149547338,-0.13723396625546924,-0.696923925921071,0.20466046270888621,-1.1786305446981402,-1.3816950009622069,-1.2184057496209495,-0.8690498350366593,1.334796021736946,-0.4082482904638631,-0.06411123622759977,-0.10466531535858863,-0.3250796882266582,-0.5011822828170359,-0.6978712660368754,-0.7187083402581841,-0.7655742700538449,1.8070752313370348,0.16859936940129186,-0.46797955108893535,0.11301153450400396,0.5238609240235966,-0.3061755201253235,-0.7170907083618647,-0.05288283624696524,0.04401531174747811,-0.598439084717994,-0.3652339260793865,0.0,0.5082573749544006,1.1377984238144458,1.2918403457351892,1.2573309067052714,-0.1815037664924556,-0.27253864166924985,2.249007133172344,-1.0926574906883944,0.16708984010466255,0.33062722156195123,-1.309434292040219,-0.7319523453021833,-0.4595453413207984,-0.73854808676257,0.5285045397486615,0.9096023627685351,-1.0012997070797538,0.1841164587040031,-0.19815334509965515,-0.026225464989510252,-0.5638514626208502,-0.06676970171458636
dc4,-0.6285974603368525,0.6875921263301336,0.11510641406836228,-0.6359987280038186,0.6792079848175684,1.1839264557221347,0.34874635875292553,1.1691249132183668,-0.652400122985334,-0.8430320812480678,-0.9606024008889608,-0.36137675466665176,4.2699324622672234,-0.3547902505872544,-0.5043340918293457,-0.49815272054397847,0.664736127533639,-0.03406295786663609,-0.46797955108893535,-0.08016687531347533,0.8768770804789626,0.4390632167880695,-0.8136009375851458,-0.4876105464351317,-0.9808022675997418,0.12232831236146756,-0.9206346398748142,0.5031647817712532,0.0,-0.07730085975243917,0.34166672719436625,-0.2998613504357864,-0.01209805283394947,-1.0260398429523059,0.44157504108273354,-0.8862225930468267,1.8337375780788805,1.0007166349452123,-0.12331154058461358,0.19722451695765092,0.022093922050329645,-0.8437267424884147,-0.4944407688592574,-0.7677918399702818,-0.9579432441368746,-0.7289925226556628,0.289652593691078,0.9299880725286283,-0.9951291564704013,0.28894101205272377,-0.7236756446179191
dl1,-0.9441981863363549,-0.18343279702561377,-0.7676207820994917,-0.9609598436116193,-0.3981519534762258,-0.7688405526407583,-0.5422984727148231,0.24129274072441584,-0.9763325672977141,0.34544086116173056,0.5295361965373508,-0.31738006321290413,-0.3942971929934295,-0.53794861959273,-0.7271571452132325,-0.7514475980258946,0.938321126981722,-1.5574907069327295,0.11301153450400396,0.8768770804789626,0.19372908201682185,0.4790701375804101,-0.34556633104987633,-0.7430888101518405,0.5206703590618429,-0.7901652736597754,-0.0020776345673016307,-0.48917211403391236,0.0,0.8905056091950814,0.16711504983896044,0.5095698606563813,-1.5596217001031991,0.3242015478250183,1.2779144415628207,1.3525742977548962,-0.26044374358289957,-1.016679241240868,0.8069766592849437,0.08105123957515235,1.1107780411061667,0.9958517036905277,-0.763321442552752,-0.41042548481994184,-0.7245191118947035,-0.07212996408692915,-0.634847832815443,0.9475505827673659,-0.14302296504939763,0.10869150616252693,-1.1513003932871502
dl2d,1.0878115951813225,2.318805347723452,0.24614280971273933,-0.5622661259401692,-1.3509659976344022,0.3183829265550581,-0.749011793525983,-0.5357870240743507,-0.5784344481334636,1.7886174146396103,-0.8759504032387496,-0.27818675317947666,-0.18703583961131787,3.1419149129419486,-0.43131273155007693,1.807015805810507,-1.3347048544201616,0.1964031302282374,0.5238609240235966,0.4390632167880695,0.4790701375804101,-0.058267654386700576,-0.7389363513758896,-0.4296938797696348,-0.8682367213079443,-0.874798082440838,0.3021131055202216,2.1131983034824597,0.0,0.11370432615407024,1.7186897538123243,1.923385218739193,1.1857625480208496,-0.9886678730853234,0.6681200762345721,-0.8374654460634883,0.7463667021897682,-0.5719461517477011,0.025807848121136918,-0.7686434582965976,0.2154761905765796,0.4359000264455807,-0.42712109808862664,-0.7270061349467427,-0.8310962885656326,-0.582767501499325,1.7717381403618857,0.0835147690659323,0.21767287050934564,-0.8199352272179619,-0.6429293046401826
dl3,-0.5717993764485682,-0.6429293046401825,-0.8599944075562709,-0.6452613796961398,1.02511422066654,-0.8577693060239995,-0.77502207946745,-0.5138324940811495,-0.6119347987145952,-0.7636952071291362,-0.9277438313678764,-1.1472185047404486,-0.19628247940834798,-0.34069257193462144,-0.45654846183591535,-0.4568166876907154,3.1764280635462256,1.1551867065192352,-0.3061755201253235,-0.8136009375851458,-0.34556633104987633,-0.7389363513758896,-0.06334201638721378,1.8012000864021593,1.2181726667332893,-0.8682480207582767,-0.8468673815423651,0.6109411652426738,0.0,-0.9354860793841302,-0.7758477924895594,-1.0284500374377479,3.40841740555576,-0.9568562175904803,-0.7016368966267796,1.5067461571456515,0.7847800267668223,-0.5402643846317895,0.04058763659305997,0.3737374404953952,0.2507390711492907,-0.7982787074541323,1.7568922724287475,0.6405734512954459,1.5101820417922842,-0.602339016284617,0.4651395628064076,0.14728100877622777,-0.9184724806293261,0.5117167641579,0.8557199766069837
dl4,-0.33619084871649535,-0.40366347064983765,-0.5394204343822994,2.7750723499226533,-0.8076451041855612,-0.5382948951477106,-0.45154871944521935,-0.33181333757371867,-0.3457487984373141,-0.4426589703030453,-0.5463551570858451,-0.7088507226821364,-0.11020775375559659,-0.20170141995959662,-0.259429880705342,-0.28103125619157493,2.89263883213977,-0.5707211084545499,-0.7170907083618647,-0.4876105464351317,-0.7430888101518405,-0.4296938797696348,1.8012000864021593,-0.08735367765414354,-0.55721461972977,-0.5432047605160883,-0.5054232955997071,-0.44564761685013177,0.0,-0.589042407634654,-0.5090728748318696,-0.6431793859439654,-0.6035119237110204,-0.6068391458014751,-0.4759035035856868,-0.5030569938349728,-0.4255213697016548,-0.37123709277471073,-0.6049921209092107,-0.4976192155895959,-0.5673443509971227,-0.486609542049181,-0.28005601680560277,-0.4565528359918266,1.483767352966745,-0.3718398852987238,-0.5229612439386574,-0.6006654653369398,-0.5476550763341067,-0.5243110592133391,-0.39795918367346705
